-1.278839,0.089290,-2.227597,-0.306946,0.407592,-0.873732
-1.302482,0.084958,-2.248716,-0.314371,0.413500,-0.967671
-1.328585,0.081977,-2.461561,-0.327279,0.418427,-1.201239
-1.354215,0.078788,-2.453829,-0.338215,0.422528,-1.074968
-1.375189,0.074102,-2.173316,-0.352174,0.424718,-1.143505
-1.397590,0.070211,-2.304584,-0.366193,0.426573,-1.144014
-1.415409,0.067631,-2.162128,-0.376368,0.427665,-0.928475
-1.436902,0.066568,-2.437901,-0.368949,0.428121,-0.027760
-1.460769,0.066295,-2.616918,-0.380676,0.428212,-0.959767
-1.480072,0.066204,-2.421418,-0.385703,0.428669,-0.654422
-1.501366,0.066295,-2.549275,-0.391479,0.430436,-0.761072
-1.523551,0.064898,-2.542177,-0.395933,0.432409,-0.710847
-1.546290,0.062957,-2.565387,-0.403118,0.435078,-0.885983
-1.572322,0.061070,-2.755406,-0.412133,0.439828,-1.086599
-1.598365,0.057509,-2.699994,-0.422339,0.444332,-1.143137
-1.623459,0.055684,-2.763637,-0.445494,0.447769,-1.748512
-1.651356,0.053706,-2.921409,-0.476744,0.449260,-2.081017
-1.682488,0.050987,-3.074699,-0.508431,0.449291,-2.062616
-1.707074,0.049410,-2.834493,-0.539293,0.446985,-1.938567
-1.730266,0.047399,-2.768136,-0.559406,0.444182,-1.407570
-1.755060,0.046336,-2.917899,-0.580089,0.441024,-1.438849
-1.781453,0.045730,-3.044966,-0.610197,0.437567,-1.916074
-1.811898,0.047240,-3.377712,-0.636434,0.432945,-1.695555
-1.836920,0.049246,-3.161320,-0.649944,0.428477,-1.093006
-1.862306,0.050127,-3.149380,-0.668954,0.422795,-1.322029
-1.884486,0.050309,-2.980200,-0.692508,0.420702,-1.744105
-1.913302,0.049762,-3.298493,-0.731098,0.410339,-2.114205
-1.938091,0.050097,-3.169181,-0.752750,0.408908,-1.743604
-1.962660,0.049914,-3.157591,-0.763477,0.407390,-1.214715
-1.985091,0.049975,-3.087180,-0.765630,0.408122,-0.906972
-2.009181,0.048702,-3.127221,-0.770123,0.410548,-1.109170
-2.034607,0.046581,-3.176547,-0.773326,0.415184,-1.157403
-2.058850,0.042963,-3.069483,-0.778455,0.419646,-1.248413
-2.082352,0.038420,-3.011318,-0.780625,0.424189,-1.109580
-2.100965,0.034863,-2.838730,-0.775826,0.429012,-0.777023
-2.120284,0.030999,-2.877600,-0.769497,0.434747,-0.740333
-2.137087,0.027071,-2.767942,-0.764162,0.440277,-0.773743
-2.155177,0.023731,-2.877936,-0.761828,0.445621,-0.909324
-2.170296,0.021337,-2.793818,-0.743336,0.449590,-0.031733
-2.181419,0.021095,-2.714577,-0.741136,0.452865,-0.793764
-2.194695,0.019756,-2.779643,-0.741841,0.455847,-0.922518
-2.203121,0.019310,-2.594140,-0.736420,0.458107,-0.581521
-2.206958,0.019555,-2.406941,-0.727908,0.460063,-0.406645
-2.212931,0.020133,-2.533930,-0.724554,0.462709,-0.689898
-2.224309,0.021244,-2.836297,-0.724051,0.463419,-0.734206
-2.234731,0.022850,-2.824086,-0.730047,0.465752,-1.138154
-2.246252,0.023155,-2.825732,-0.739835,0.466544,-1.258269
-2.254520,0.023792,-2.690837,-0.747280,0.466665,-1.118032
-2.262125,0.023670,-2.628866,-0.752610,0.466180,-0.989954
-2.269810,0.024009,-2.662919,-0.761741,0.465718,-1.186544
-2.282477,0.023887,-2.897211,-0.764803,0.464778,-0.868791
-2.299612,0.024403,-3.164498,-0.774688,0.464323,-1.236760
-2.316419,0.022131,-3.028643,-0.790847,0.464778,-1.604888
-2.327861,0.019342,-2.751845,-0.801076,0.465293,-1.327566
-2.335414,0.016645,-2.573359,-0.808188,0.464748,-1.129955
-2.338147,0.013896,-2.337377,-0.812068,0.464778,-1.003680
-2.340299,0.012325,-2.368811,-0.821292,0.464506,-1.259927
-2.343883,0.011721,-2.489855,-0.833082,0.464083,-1.390046
-2.342103,0.013633,-2.348584,-0.842138,0.464053,-1.284397
-2.339419,0.014630,-2.256760,-0.849272,0.462481,-1.121873
-2.335046,0.017367,-2.254900,-0.859926,0.460383,-1.279141
-2.330337,0.021117,-2.283328,-0.862356,0.458889,-0.908234
-2.326855,0.026447,-2.417429,-0.864032,0.458889,-0.946127
-2.323519,0.033786,-2.519637,-0.866494,0.459435,-1.013918
-2.324884,0.041519,-2.770715,-0.873447,0.460133,-1.248287
-2.328587,0.049743,-2.913012,-0.875259,0.461802,-1.045859
-2.329947,0.056662,-2.735590,-0.872187,0.465079,-0.882262
-2.334502,0.061262,-2.783093,-0.864403,0.469557,-0.702402
-2.346135,0.065636,-3.130520,-0.861311,0.474752,-0.964377
-2.355103,0.068757,-2.947413,-0.854046,0.481146,-0.811289
-2.364889,0.070000,-2.905322,-0.849729,0.487510,-0.950062
-2.374532,0.071728,-2.931762,-0.849994,0.493848,-1.173565
-2.383818,0.073819,-2.941213,-0.855689,0.500179,-1.444961
-2.398924,0.075823,-3.237359,-0.859766,0.503672,-1.230677
-2.411739,0.077973,-3.145035,-0.856179,0.506640,-0.825815
-2.424377,0.080089,-3.147343,-0.855298,0.509058,-0.930672
-2.435419,0.083558,-3.146373,-0.849985,0.510777,-0.673873
-2.445729,0.085890,-3.065185,-0.845951,0.512170,-0.716551
-2.450814,0.087379,-2.772961,-0.841669,0.513416,-0.692878
-2.450286,0.088982,-2.503007,-0.830139,0.516109,-0.397107
-2.452395,0.091560,-2.682041,-0.819225,0.518960,-0.424148
-2.454509,0.096070,-2.779066,-0.819419,0.523220,-1.037666
-2.450522,0.101786,-2.535247,-0.826245,0.528604,-1.424542
-2.439964,0.106367,-2.147105,-0.824338,0.534035,-0.996987
-2.427747,0.111990,-2.104640,-0.820318,0.539258,-0.879302
-2.425961,0.118535,-2.659101,-0.820387,0.544525,-1.081783
-2.428999,0.126101,-2.948625,-0.822485,0.549230,-1.155887
-2.433525,0.133088,-2.997607,-0.821874,0.553193,-0.986079
-2.433348,0.140047,-2.765678,-0.815814,0.558518,-0.779818
-2.429950,0.145584,-2.534795,-0.808356,0.564329,-0.727660
-2.427124,0.149108,-2.461301,-0.799936,0.570131,-0.671646
-2.427690,0.154400,-2.714742,-0.791531,0.575940,-0.664380
-2.424002,0.160388,-2.536674,-0.785194,0.580718,-0.708742
-2.419933,0.167285,-2.558537,-0.776710,0.585276,-0.584382
-2.415857,0.175086,-2.598316,-0.771612,0.588919,-0.700258
-2.419395,0.182581,-2.960039,-0.769223,0.592924,-0.848404
-2.423427,0.188811,-2.926222,-0.774307,0.598004,-1.272411
-2.421150,0.194160,-2.571676,-0.780186,0.603777,-1.351049
-2.418454,0.198235,-2.486041,-0.784487,0.609311,-1.266465
-2.412466,0.203920,-2.397649,-0.793726,0.615238,-1.536852
-2.404715,0.212890,-2.464436,-0.797836,0.620542,-1.259084
-2.398369,0.223195,-2.592371,-0.806851,0.624068,-1.421396
-2.387532,0.234020,-2.386961,-0.810547,0.628482,-1.207959
-2.378452,0.244958,-2.469475,-0.808048,0.632229,-0.869166
-2.375271,0.257391,-2.828603,-0.812986,0.635980,-1.238768
-2.370870,0.269991,-2.772662,-0.827158,0.639039,-1.671492
-2.362429,0.281136,-2.494916,-0.838150,0.642211,-1.532136
-2.350117,0.290457,-2.203539,-0.840412,0.644934,-1.084686
-2.335070,0.300013,-2.065970,-0.835120,0.647745,-0.713524
-2.327993,0.308115,-2.378218,-0.832940,0.650090,-0.841030
-2.324358,0.318137,-2.637354,-0.833913,0.653441,-1.045809
-2.321560,0.325852,-2.562475,-0.834388,0.657663,-1.064519
-2.316349,0.333699,-2.445507,-0.825858,0.661681,-0.604774
-2.311992,0.342514,-2.530456,-0.810400,0.664433,-0.187820
-2.309526,0.349027,-2.507828,-0.798657,0.668329,-0.414171
-2.308003,0.354625,-2.507625,-0.783385,0.673470,-0.286966
-2.308134,0.360761,-2.615259,-0.776379,0.678912,-0.699718
-2.312079,0.367535,-2.837289,-0.765406,0.684113,-0.482582
-2.293519,0.375926,-1.795235,-0.750622,0.690041,-0.316702
-2.286752,0.382477,-2.276125,-0.730884,0.696501,-0.080212
-2.275470,0.387097,-1.949059,-0.718270,0.703584,-0.447259
-2.266410,0.395474,-2.232951,-0.708839,0.711810,-0.649823
-2.257031,0.404151,-2.222597,-0.710964,0.719515,-1.192610
-2.244693,0.412643,-2.056284,-0.713916,0.727165,-1.233409
-2.227305,0.419971,-1.734328,-0.706833,0.733741,-0.682019
-2.205125,0.427994,-1.511448,-0.694907,0.741038,-0.468092
-2.193049,0.437222,-2.053509,-0.687571,0.749933,-0.763898
-2.174563,0.449950,-1.892413,-0.668224,0.762294,-0.325915
-2.125793,0.460002,-0.228591,-0.636732,0.773040,0.379809
-2.089620,0.473619,-0.984379,-0.607182,0.784478,0.280276
-2.060035,0.489784,-1.402454,-0.583750,0.795285,0.034894
-2.029432,0.510284,-1.534342,-0.562362,0.806126,-0.045551
-2.003215,0.531459,-1.756227,-0.537048,0.818959,0.074530
-1.978635,0.554048,-1.881029,-0.532740,0.835665,-1.140277
-1.948211,0.578933,-1.676785,-0.481402,0.859553,0.863654
-1.892593,0.599025,-0.151844,-0.409153,0.879130,2.171774
-1.837943,0.632199,-0.785607,-0.350761,0.901873,1.396049
-1.817057,0.668044,-2.550089,-0.322545,0.924352,-0.041436
-1.843800,0.707343,-5.079834,-0.341554,0.946995,-2.382525
-1.853902,0.740953,-3.995801,-0.376484,0.971785,-3.302728
-1.839462,0.766377,-2.377649,-0.406965,0.995485,-3.061813
-1.819704,0.787622,-1.892576,-0.418226,1.015671,-1.959115
-1.799720,0.810473,-1.940234,-0.422597,1.032718,-1.472141
-1.787018,0.833396,-2.287823,-0.422655,1.048243,-1.186223
-1.774925,0.854312,-2.207258,-0.411249,1.063568,-0.603201
-1.764063,0.869704,-1.986021,-0.384613,1.081295,0.051920
-1.753913,0.880979,-1.809030,-0.350352,1.103391,0.245666
-1.739938,0.890120,-1.503083,-0.310064,1.128907,0.413780
-1.728568,0.896389,-1.478606,-0.272392,1.158769,0.110317
-1.717666,0.902055,-1.461117,-0.239207,1.191222,-0.203359
-1.706949,0.907858,-1.466167,-0.210346,1.225580,-0.479681
-1.691484,0.913397,-1.205112,-0.172172,1.261568,-0.065058
-1.676889,0.919832,-1.277040,-0.130466,1.300055,0.027248
-1.656409,0.929809,-1.141790,-0.072399,1.340903,0.771353
-1.642663,0.942619,-1.596774,0.011276,1.386861,1.859405
-1.630667,0.956323,-1.714344,0.111710,1.440075,2.425479
-1.622475,0.970800,-1.930477,0.227405,1.503416,2.792782
-1.612212,0.983330,-1.723251,0.348641,1.575710,2.746785
-1.596458,0.991578,-1.228711,0.467185,1.657832,2.251822
-1.581281,0.998234,-1.163691,0.590733,1.750795,2.089390
-1.568711,1.006368,-1.351363,0.724102,1.849700,2.412879
-1.551769,1.017755,-1.279573,0.846131,1.959412,1.449678
-1.541913,1.032023,-1.758080,0.952987,2.075280,0.511409
-1.533389,1.047695,-1.883640,1.064733,2.194326,0.706995
-1.520682,1.060870,-1.543614,1.179037,2.313236,0.953357
-1.497433,1.072708,-0.938321,1.280572,2.427845,0.639946
-1.478973,1.087189,-1.283995,1.386301,2.539949,1.073941
-1.466954,1.106251,-1.812073,1.510764,2.653080,2.066018
-1.448665,1.130852,-1.757981,1.644269,2.771263,2.395070
-1.427466,1.153470,-1.496948,1.787424,2.892658,2.853639
-1.406940,1.176866,-1.547600,1.949211,3.023407,3.470099
-1.389001,1.199522,-1.620083,2.098035,3.163676,2.517223
-1.374890,1.221042,-1.737974,2.224421,3.309453,1.274219
-1.365210,1.243949,-2.013306,2.330961,3.455121,0.413707
-1.342470,1.266516,-1.333994,2.424201,3.592641,0.254485
-1.305472,1.290240,-0.655010,2.506561,3.716670,0.464738
-1.261523,1.317506,-0.444088,2.592063,3.833233,1.070076
-1.224537,1.350100,-1.009353,2.712848,3.943352,3.235534
-1.203133,1.388037,-2.013249,2.886696,4.052814,6.041554
-1.183006,1.426846,-2.098393,3.084033,4.169937,7.014575
-1.151513,1.466941,-1.573003,3.286413,4.292647,7.190156
-1.113302,1.508084,-1.256972,3.463891,4.419153,5.961543
-1.070310,1.554943,-1.259818,3.626198,4.549377,5.198237
-1.025982,1.605187,-1.315878,3.762459,4.678525,4.110968
-0.966419,1.657796,-0.625633,3.893743,4.809350,3.916280
-0.902547,1.710828,-0.371420,4.019174,4.935031,4.006911
-0.836422,1.768084,-0.401816,4.138161,5.059808,3.854419
-0.763657,1.826860,-0.078199,4.257865,5.186737,3.903878
-0.688316,1.892231,-0.199837,4.379575,5.314396,4.088024
-0.618990,1.963531,-0.715696,4.499537,5.446797,3.890030
-0.565121,2.032797,-1.319546,4.622466,5.581059,4.067105
-0.512267,2.091305,-0.789305,4.719890,5.712679,3.044326
-0.458681,2.144540,-0.441501,4.806581,5.843073,2.665083
-0.392471,2.197410,0.261209,4.882874,5.964489,2.671840
-0.305868,2.252163,1.254795,4.944881,6.074085,2.613062
-0.228896,2.313416,0.541316,5.001444,6.171721,2.988861
-0.162663,2.377051,-0.035392,5.054175,6.262876,3.171402
-0.099867,2.435781,0.099392,5.112873,6.350609,3.690132
-0.046949,2.487020,0.035372,5.194175,6.439036,4.845012
-0.000531,2.533643,-0.010612,5.295064,6.531074,5.728804
0.044254,2.578531,0.039195,5.413465,6.624220,6.650910
0.089442,2.618237,0.358028,5.530840,6.718690,6.653213
0.128708,2.653615,0.319281,5.641589,6.811890,6.501495
0.169040,2.683688,0.671720,5.742262,6.905192,6.103458
0.207247,2.709945,0.792801,5.838242,6.997485,6.018867
0.238451,2.730828,0.744151,5.927133,7.091927,5.655150
0.263989,2.746850,0.730320,6.007333,7.185544,5.349865
0.291226,2.760369,0.963375,6.081149,7.278491,5.143724
0.319223,2.770585,1.190484,6.155221,7.369736,5.313797
0.348566,2.777789,1.433372,6.227501,7.456590,5.513316
0.386884,2.786229,1.850945,6.301864,7.535579,6.075178
0.423911,2.799943,1.566189,6.384710,7.610827,6.757010
0.459272,2.819444,1.236435,6.464398,7.678596,7.048440
0.492546,2.840614,1.085650,6.536527,7.740202,7.052114
0.523789,2.864026,0.907460,6.606759,7.798642,7.184580
0.553825,2.887739,0.863709,6.667508,7.849883,7.133373
0.583328,2.912682,0.806772,6.728416,7.895151,7.494795
0.614741,2.938115,0.907741,6.791027,7.937156,7.800734
0.648608,2.963881,1.045534,6.867038,7.974700,8.751912
0.685743,2.991137,1.169869,6.960328,8.012514,9.678611
0.726171,3.021030,1.242339,7.069192,8.050949,10.520242
0.761963,3.056114,0.796654,7.198774,8.094597,11.409554
0.791702,3.094912,0.347812,7.337149,8.147094,11.545183
0.823081,3.134060,0.442443,7.466322,8.209003,10.762204
0.853852,3.168308,0.683472,7.564401,8.278565,8.961702
0.889794,3.196028,1.292641,7.629603,8.348516,7.396955
0.937677,3.222242,1.999469,7.681789,8.415512,6.956078
0.987218,3.253412,1.887342,7.732759,8.477943,7.171142
1.037506,3.289742,1.721524,7.792249,8.536713,7.827556
1.086085,3.333675,1.313692,7.866954,8.593319,8.753777
1.127494,3.380009,0.886154,7.954978,8.653026,9.342521
1.167657,3.424997,0.931284,8.041531,8.716730,9.161083
1.210175,3.464755,1.345356,8.114839,8.787449,8.241689
1.254518,3.498187,1.789170,8.179683,8.863738,7.618844
1.300883,3.530079,2.010035,8.232474,8.942726,6.948834
1.350402,3.562353,2.195402,8.276646,9.020730,6.618820
1.377960,3.596978,1.031746,8.308426,9.097885,6.085059
1.417971,3.631483,1.687753,8.345796,9.171899,6.550233
1.446134,3.663836,1.240768,8.385767,9.245576,6.734177
1.467736,3.691259,1.182560,8.422593,9.317795,6.688353
1.490776,3.708680,1.766094,8.455400,9.388114,6.617271
1.525157,3.722950,2.510555,8.479545,9.457872,6.244482
1.582534,3.740641,3.527139,8.515111,9.521034,7.162909
1.654243,3.773543,3.555848,8.577009,9.576103,8.911673
1.718392,3.823891,2.394630,8.651148,9.625513,9.862869
1.766687,3.882285,1.271829,8.735614,9.671902,10.601378
1.804730,3.942381,0.724135,8.821095,9.719732,10.665970
1.833362,3.992960,0.757902,8.902012,9.769310,10.437566
1.877629,4.036557,1.910454,8.988905,9.821675,10.680770
1.936819,4.075951,2.906889,9.082166,9.875283,11.025139
2.006320,4.120200,3.243608,9.184720,9.929342,11.560976
2.073451,4.174530,2.700728,9.305410,9.987757,12.356917
2.126550,4.233115,1.857722,9.442797,10.050511,13.099739
2.166145,4.289675,1.334880,9.584888,10.121791,13.054627
2.195263,4.334969,1.402642,9.719284,10.203532,12.299401
2.211654,4.362794,1.651356,9.855934,10.302140,11.719998
2.228086,4.389409,1.729146,9.982387,10.401526,11.308631
2.240676,4.407278,1.982007,10.102043,10.507650,10.765115
2.256004,4.417578,2.502345,10.220941,10.619789,10.552131
2.281401,4.423232,3.248856,10.341947,10.740343,10.364082
2.312109,4.424578,3.750811,10.452737,10.860271,10.004971
2.343342,4.424915,3.857238,10.553819,10.980031,9.638581
2.378758,4.428989,3.914519,10.648777,11.096910,9.574656
2.417925,4.435974,3.994821,10.717480,11.209521,8.565946
2.451199,4.445771,3.601589,10.769532,11.313972,8.201993
2.487564,4.455544,3.790595,10.816423,11.410049,8.406290
2.530669,4.463872,4.234705,10.868054,11.496711,9.151532
2.589123,4.478857,4.719136,10.954440,11.577105,11.248018
2.657807,4.507267,4.631187,11.075413,11.650762,13.393865
2.720576,4.545797,3.908335,11.189028,11.715914,13.563683
2.772777,4.588652,3.230738,11.281008,11.781301,12.584016
2.817467,4.629508,3.005325,11.348363,11.845391,11.508376
2.862935,4.666378,3.284195,11.409455,11.909314,11.270766
2.914151,4.702921,3.633125,11.484592,11.973773,12.007810
2.962232,4.739853,3.508580,11.579882,12.037345,13.134023
3.000025,4.777033,3.030032,11.684177,12.102202,13.616661
3.023890,4.812447,2.458014,11.788746,12.167031,13.735969
3.037886,4.843159,2.218805,11.876317,12.234223,12.874906
3.061356,4.868232,2.982808,11.938881,12.298929,11.833901
3.095461,4.888825,3.757498,12.006712,12.363708,12.156266
3.143381,4.909890,4.459324,12.080331,12.430712,12.404472
3.189423,4.932173,4.353647,12.168097,12.499972,13.074864
3.224663,4.958417,3.665454,12.267098,12.576041,13.390788
3.253335,4.983040,3.451710,12.351187,12.661350,12.291368
3.283218,5.000711,3.881574,12.423586,12.751724,11.542813
3.323462,5.014371,4.626117,12.479053,12.841519,10.796994
3.370632,5.028724,4.978643,12.536931,12.925716,11.247274
3.422525,5.048593,4.991712,12.611864,13.002194,12.536124
3.472431,5.074593,4.643807,12.702253,13.072321,13.695094
3.516805,5.102569,4.320302,12.797319,13.138453,14.215071
3.562320,5.130531,4.422403,12.887010,13.204159,14.062222
3.623111,5.159274,5.193481,13.005999,13.272448,15.490306
3.676467,5.190485,4.761542,13.174276,13.345140,17.857943
3.730642,5.219289,4.973801,13.320983,13.424206,16.635351
3.763637,5.240347,4.348553,13.433681,13.512369,14.635909
3.777892,5.260013,3.512774,13.529407,13.605254,13.668555
3.803670,5.274298,4.366797,13.584174,13.693654,11.936210
3.840446,5.284524,5.141422,13.628242,13.770499,12.022105
3.882893,5.296394,5.381134,13.668033,13.833788,12.516623
3.922603,5.307131,5.342276,13.682931,13.884505,11.927797
3.961231,5.314646,5.485803,13.672872,13.928735,11.012702
4.000771,5.318823,5.733551,13.672532,13.970291,11.619614
4.046378,5.322307,6.110366,13.705468,14.010727,13.338011
4.095281,5.328914,6.167772,13.776249,14.052052,15.219593
4.131687,5.336623,5.537841,13.851877,14.092922,15.555007
4.154507,5.341276,5.044725,13.902513,14.133356,14.402392
4.168663,5.338068,5.019460,13.928926,14.169863,13.434349
4.191730,5.329022,5.765265,13.931202,14.198161,12.656057
4.224242,5.318764,6.319972,13.927975,14.218343,12.780886
4.264733,5.311941,6.583127,13.924076,14.227716,13.273705
4.306304,5.310750,6.401646,13.926713,14.228754,14.005080
4.344410,5.315335,5.986978,13.947355,14.225759,15.105562
4.370100,5.323790,5.214554,13.985810,14.221856,16.061319
4.388473,5.329650,5.001597,14.030618,14.220025,16.315905
4.408714,5.330967,5.336003,14.080658,14.223853,16.345047
4.435315,5.328101,5.879243,14.135708,14.230623,16.501392
4.471762,5.325811,6.369803,14.197396,14.242405,16.642792
4.511284,5.327777,6.351583,14.265000,14.259439,16.742905
4.552040,5.334475,6.220867,14.329572,14.281086,16.432852
4.580206,5.342713,5.556687,14.388924,14.306991,16.027832
4.599529,5.351048,5.137901,14.448956,14.339478,15.798660
4.614031,5.354126,5.173801,14.510189,14.378549,15.596152
4.626832,5.352754,5.321368,14.566651,14.421926,15.207749
4.643333,5.349586,5.607108,14.613200,14.466861,14.692289
4.664050,5.346303,5.840025,14.648368,14.513944,14.064521
4.682394,5.345418,5.624601,14.679507,14.559624,13.966973
4.705197,5.344900,5.847952,14.717539,14.602843,14.463336
4.726735,5.343803,5.835784,14.757008,14.645410,14.605236
4.760327,5.344876,6.353781,14.799430,14.685675,14.905123
4.799834,5.347700,6.597307,14.844148,14.724446,15.135499
4.839438,5.352998,6.520429,14.891840,14.762114,15.383060
4.876512,5.361996,6.252216,14.942482,14.802349,15.452377
4.912357,5.373542,6.103007,15.002399,14.840653,16.061468
4.947294,5.389767,5.864198,15.079595,14.880378,16.915676
4.978872,5.407846,5.640325,15.185075,14.923004,18.264914
4.999178,5.421610,5.319771,15.286891,14.968516,18.045753
5.004280,5.428924,4.895878,15.385008,15.021094,17.616409
5.012029,5.429842,5.346738,15.478802,15.073408,17.511341
5.030849,5.425747,6.153703,15.561951,15.119853,17.360428
5.054155,5.421613,6.398675,15.625362,15.161035,16.714609
5.073009,5.417099,6.218063,15.667926,15.196143,16.033218
5.081684,5.409092,5.899092,15.704813,15.229184,15.893290
5.090334,5.397710,6.071900,15.756608,15.262017,16.685732
5.111083,5.385205,6.740534,15.826069,15.296812,17.524658
5.132410,5.371083,6.869400,15.892252,15.332133,17.404478
5.150340,5.358625,6.639331,15.948308,15.364602,17.104067
5.164793,5.347620,6.412187,15.970962,15.386336,16.015991
5.180446,5.336865,6.474432,15.992698,15.412491,15.776193
5.195002,5.325444,6.467914,16.016060,15.437177,15.951216
5.220544,5.313679,7.048591,16.051113,15.463449,16.481333
5.247448,5.302036,7.136237,16.087852,15.492448,16.467104
5.270149,5.294234,6.764791,16.115675,15.527359,15.768282
5.290960,5.288824,6.575800,16.147982,15.567032,15.787054
5.300713,5.281961,6.114872,16.179104,15.611516,15.524296
5.308594,5.274587,6.056098,16.205507,15.659158,15.164769
5.318293,5.269215,6.056787,16.238869,15.709370,15.413280
5.331166,5.266003,6.119287,16.286581,15.763047,15.994235
5.343609,5.262961,6.102373,16.346655,15.819991,16.500025
5.351724,5.260815,5.854524,16.404387,15.881669,16.210987
5.349527,5.257240,5.417052,16.452860,15.950966,15.432514
5.351392,5.251397,5.729053,16.496809,16.025133,15.016120
5.355780,5.244213,5.922805,16.542906,16.101526,15.058312
5.369896,5.239583,6.288472,16.590141,16.175886,15.260946
5.383284,5.238210,6.106491,16.631557,16.248158,15.119661
5.397046,5.243724,5.801204,16.669205,16.319836,15.001650
5.408509,5.252062,5.561639,16.708464,16.390680,15.160783
5.420527,5.261183,5.562454,16.757441,16.462612,15.632591
5.436000,5.267556,5.881939,16.811108,16.535126,15.887613
5.450871,5.273652,5.880862,16.876064,16.609695,16.405029
5.464175,5.280497,5.780638,16.954430,16.684896,17.109461
5.471553,5.287808,5.474826,17.056347,16.762550,18.245199
5.473691,5.294940,5.228972,17.171070,16.843056,18.847738
5.468466,5.299644,4.981905,17.288166,16.927919,18.867525
5.455918,5.299828,4.832109,17.413916,17.020748,19.027073
5.436566,5.292435,4.850551,17.542076,17.121918,18.864630
5.423184,5.279108,5.420516,17.669632,17.228722,18.686525
5.417602,5.263287,5.919320,17.815062,17.336248,19.672340
5.458289,5.256019,7.808082,17.985498,17.448229,20.849783
5.507924,5.261315,7.680467,18.232893,17.574408,24.172476
5.519226,5.281100,5.103600,18.554880,17.723574,27.023098
5.484667,5.293971,3.160603,18.907196,17.898216,27.613201
5.392787,5.284706,1.344669,19.269958,18.110804,26.628492
5.278046,5.253165,1.201242,19.627424,18.346535,25.592440
5.173338,5.200474,2.624546,19.961632,18.581427,24.828098
5.089662,5.143792,3.766909,20.224974,18.796127,22.608351
4.981816,5.091229,2.272955,20.397959,18.979273,19.899998
4.863641,5.043067,1.432967,20.499161,19.131907,17.978941
4.774170,4.990254,2.977952,20.548449,19.262959,16.541971
4.736178,4.931920,5.732963,20.631493,19.387794,18.583717
4.727854,4.873431,7.185905,20.797131,19.514753,22.692434
4.718912,4.818864,6.954483,21.016336,19.651247,25.069193
4.682783,4.767814,5.413909,21.269554,19.804214,26.181833
4.620276,4.714546,4.167575,21.501381,19.963530,25.054457
4.542756,4.647995,4.005281,21.691940,20.132832,22.733473
4.468028,4.570415,4.607724,21.855721,20.302097,21.586889
4.411626,4.489900,5.593212,21.990574,20.463678,20.680901
4.356373,4.412960,5.419043,22.081850,20.606819,19.540545
4.308151,4.340168,5.512037,22.142467,20.730293,19.062376
4.257756,4.269494,5.251431,22.179937,20.837313,18.772038
4.198724,4.201221,4.651500,22.208189,20.937178,18.699093
4.132335,4.130927,4.323729,22.217323,21.030788,18.077934
4.067441,4.056080,4.555098,22.241953,21.115005,19.322126
4.003933,3.975018,4.864093,22.271509,21.192665,19.914463
3.943942,3.884654,5.432200,22.321535,21.267376,21.111980
3.890474,3.789499,5.933180,22.353403,21.335182,20.592415
3.845537,3.689879,6.524962,22.347258,21.395943,19.068781
3.804756,3.589825,6.709117,22.306860,21.448101,17.771658
3.771547,3.492302,6.922964,22.223192,21.488068,16.165094
3.736422,3.402797,6.401078,22.112715,21.510559,15.597258
3.701112,3.321492,5.954817,22.017195,21.512730,17.230301
