-0.128268
-0.134899
-0.14085
-0.143554
-0.144018
-0.145345
-0.144533
-0.141774
-0.138729
-0.133144
-0.126406
-0.119091
-0.109301
-0.09892
-0.086054
-0.07133
-0.058271
-0.043927
-0.0289
-0.011871
0.005099
0.022765
0.038609
0.056684
0.074153
0.094246
0.112175
0.130168
0.147828
0.166503
0.183655
0.218151
0.24367
0.236404
0.289109
0.243511
0.218739
0.280213
0.287625
0.3065
0.346002
0.34278
0.375982
0.407955
0.39238
0.42441
0.460935
0.427395
0.416434
0.42689
0.409587
0.421313
0.417425
0.413281
0.427969
0.472057
0.46245
0.501125
0.479463
0.472457
0.479621
0.498711
0.508453
0.526272
0.56773
0.604478
0.632283
0.590497
0.577191
0.577711
0.633434
0.641849
0.616483
0.576429
0.53952
0.531704
0.526679
0.537155
0.534556
0.500406
0.469418
0.388333
0.375555
0.38063
0.347321
0.299416
0.315179
0.221685
0.254777
0.238115
0.206924
0.12996
0.069054
0.074129
-0.152446
-0.097928
-0.133383
-0.038738
-0.041269
-0.033947
-0.117242
-0.160557
-0.22977
-0.269766
-0.020981
0.066276
0.09805
-0.034824
0.138862
0.363457
0.416123
0.436841
0.297176
0.40143
0.551563
0.699669
0.779784
0.697846
0.609525
0.39118
0.459641
0.530052
0.675846
0.717282
0.724076
0.629552
0.538493
0.402397
0.412934
0.418377
0.333554
0.311599
0.278385
0.122311
0.039501
-0.032794
-0.068138
0.067932
0.25539
0.437429
0.536851
0.687967
0.78193
0.826861
0.946962
1.010691
1.119012
1.171579
1.161352
1.219868
1.328577
1.255536
1.390759
1.514797
1.637455
1.665371
1.631036
1.586836
1.477757
1.341948
1.323972
1.474715
1.645219
1.825083
1.864201
1.924395
1.856027
1.735606
1.596304
1.506348
1.539269
1.638896
1.365857
1.375881
1.447067
1.508313
1.435518
1.486985
1.516078
1.563433
1.531147
1.479175
1.579908
1.692046
1.66132
1.547018
1.433621
1.341777
1.228406
1.142299
1.040275
0.896441
0.880486
0.866456
1.038923
0.901365
0.76009
0.619412
0.434294
0.359539
0.272364
0.21659
0.144938
-0.009928
-0.088211
-0.153029
-0.247078
-0.338202
-0.317212
-0.223894
-0.137889
-0.027955
0.110355
0.279617
0.456793
0.493091
0.55772
0.700659
0.840014
0.917127
0.928744
0.696006
0.56183
0.410303
0.276013
0.144859
0.032374
-0.090808
-0.141146
-0.195033
-0.325089
-0.385239
-0.479751
-0.495419
-0.497598
-0.436275
-0.327565
-0.216791
-0.140662
0.002731
-0.142937
-0.395037
-0.585225
-0.729331
-0.830693
-0.983735
-1.06721
-1.149564
-1.209646
-1.147656
-0.997134
-0.967994
